#& sector superlayer component v0 deltanm tmax distbeta delta_bfield_coefficient b1 b2 b3 b4 delta_T0 c1 c2 c3
4	 4	 0	 0.004638	 0	 327.741170	 0.043181	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003020	 0
4	 5	 0	 0.003462	 0	 633.491760	 0.047992	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001783	 0
4	 6	 0	 0.003428	 0	 697.261806	 0.046255	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001668	 0
5	 1	 0	 0.004367	 0	 154.332112	 0.027982	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004463	 0
5	 2	 0	 0.004539	 0	 164.081237	 0.036113	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004410	 0
5	 3	 0	 0.004655	 0	 294.515494	 0.040494	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003206	 0
5	 4	 0	 0.004638	 0	 327.741170	 0.043181	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003020	 0
5	 5	 0	 0.003462	 0	 633.491760	 0.047992	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001783	 0
5	 6	 0	 0.003428	 0	 697.261806	 0.046255	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001668	 0
6	 1	 0	 0.004367	 0	 154.332112	 0.027982	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004463	 0
6	 2	 0	 0.004539	 0	 164.081237	 0.036113	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004410	 0
6	 3	 0	 0.004655	 0	 294.515494	 0.040494	 0.246560	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003206	 0
6	 4	 0	 0.004638	 0	 327.741170	 0.043181	 0.258470	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003020	 0
6	 5	 0	 0.003462	 0	 633.491760	 0.047992	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001783	 0
6	 6	 0	 0.003428	 0	 697.261806	 0.046255	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001668	 0
